month,is_monsoon,rainfall_7day_mm,river_level_m,temperature_c,soil_moisture_pct,flood_risk_score,drought_risk_score
9,1,128.5,5.9,30.6,46.8,100.0,31.3
1,0,17.8,0.87,21.4,36.0,0.0,55.6
10,0,14.9,2.61,28.5,37.3,36.8,41.0
10,0,93.1,4.17,29.2,42.7,82.1,46.2
9,1,106.6,4.13,27.1,57.3,85.1,25.3
8,1,208.5,5.36,31.1,56.6,100.0,27.1
9,1,139.8,5.45,30.3,51.5,100.0,31.9
10,0,61.3,3.4,26.8,34.1,45.8,43.1
11,0,6.7,2.59,19.5,42.4,34.2,37.5
6,1,167.6,5.53,29.3,48.1,100.0,24.8
6,1,325.5,10.26,23.5,82.3,100.0,0.0
8,1,286.6,7.1,33.9,64.6,100.0,15.0
3,0,81.7,2.91,27.8,42.3,61.0,37.3
11,0,14.7,1.54,16.3,38.0,29.5,20.8
10,0,97.9,4.15,28.2,38.2,95.1,32.6
8,1,267.0,8.82,29.9,64.8,100.0,1.1
4,0,42.6,2.92,26.0,43.3,36.3,30.5
5,0,67.4,2.04,25.1,42.4,32.4,29.8
6,1,39.7,4.01,32.3,23.6,81.9,58.1
8,1,266.5,8.34,29.0,72.2,100.0,0.0
10,0,138.1,3.26,24.3,46.9,76.3,11.0
9,1,186.2,5.18,33.8,54.6,96.4,15.2
12,0,0.0,2.12,19.6,37.1,16.7,25.3
12,0,21.7,1.83,19.6,40.6,33.6,24.1
9,1,110.4,4.14,32.7,49.6,84.7,34.1
5,0,48.1,2.34,25.3,32.8,34.9,44.8
8,1,228.2,7.48,29.8,63.4,100.0,2.9
6,1,199.6,6.64,31.8,60.8,100.0,17.5
8,1,142.4,4.62,27.1,46.4,100.0,26.7
10,0,48.6,3.6,27.6,31.5,58.2,54.4
5,0,74.2,3.59,25.1,39.6,54.1,18.3
7,1,148.5,5.47,33.1,47.4,100.0,25.6
1,0,2.8,1.38,21.4,26.3,16.5,49.8
9,1,154.4,6.0,32.0,50.3,100.0,31.0
6,1,206.1,6.15,27.0,52.3,100.0,16.8
6,1,166.3,6.22,30.7,56.8,100.0,7.8
7,1,71.2,3.32,28.1,40.8,55.7,35.9
3,0,102.6,3.51,26.9,53.4,73.3,21.2
8,1,0.0,2.0,25.2,33.2,30.2,50.8
9,1,145.6,4.94,27.1,48.6,100.0,21.3
5,0,49.5,3.48,30.0,29.5,64.2,58.8
2,0,16.6,1.87,20.9,37.0,20.1,34.0
5,0,88.5,3.4,26.1,42.2,70.8,42.8
3,0,107.2,2.44,24.7,52.2,57.7,32.5
5,0,46.5,2.07,24.3,32.9,27.2,31.7
8,1,225.2,7.48,31.5,68.7,100.0,5.0
2,0,17.2,1.96,19.1,43.6,34.3,32.6
9,1,48.2,2.37,34.9,28.3,48.5,71.5
3,0,132.7,4.28,26.5,57.7,78.1,12.0
11,0,0.0,1.72,20.1,30.0,31.6,42.6
9,1,212.3,7.72,27.5,60.9,100.0,0.0
4,0,82.9,2.76,26.1,35.2,53.3,37.4
7,1,201.2,5.38,31.4,64.3,100.0,0.0
2,0,9.6,1.09,19.1,27.9,11.3,42.2
2,0,24.1,1.32,18.8,31.4,10.4,24.0
12,0,0.0,1.94,20.8,30.2,21.1,43.2
10,0,67.8,1.23,30.8,42.2,11.6,47.8
2,0,8.8,1.41,20.4,39.8,2.7,33.4
4,0,47.6,3.31,29.9,33.9,74.3,47.0
3,0,84.1,3.19,28.6,44.9,62.5,34.3
5,0,105.6,4.15,29.7,41.5,83.5,47.1
4,0,58.7,1.69,25.5,40.5,29.6,32.7
4,0,95.8,2.45,26.5,51.4,45.6,25.3
7,1,183.8,7.24,30.5,51.9,100.0,15.9
3,0,40.5,2.37,28.4,29.6,37.3,61.0
11,0,12.2,1.81,22.0,36.6,22.0,38.7
9,1,156.9,5.17,31.3,52.2,100.0,19.9
10,0,47.0,2.5,29.2,34.3,44.9,50.5
3,0,84.1,2.5,25.6,47.2,51.6,25.9
9,1,198.1,7.37,33.2,52.1,100.0,35.2
11,0,0.0,3.14,22.5,32.6,50.3,43.6
3,0,15.5,2.1,28.7,31.2,26.7,45.1
10,0,84.0,2.8,27.3,42.2,52.9,39.2
5,0,43.1,0.84,28.8,41.5,24.2,59.3
10,0,80.0,2.09,24.8,44.0,33.8,38.4
6,1,240.1,8.44,31.5,59.3,100.0,0.1
10,0,28.1,1.44,27.8,34.6,23.6,47.6
2,0,0.0,1.28,16.7,41.7,8.4,24.4
5,0,125.3,4.4,28.2,50.1,83.0,25.2
4,0,81.6,4.02,23.9,46.7,84.1,27.8
3,0,56.2,2.5,25.9,30.2,40.4,41.9
4,0,39.2,2.04,27.1,21.7,18.3,48.4
5,0,53.2,2.61,25.2,44.2,61.9,41.3
2,0,1.9,1.16,20.2,36.3,0.0,27.0
9,1,248.0,7.32,31.2,62.2,100.0,0.0
7,1,120.2,5.35,28.9,48.3,92.4,20.0
10,0,106.1,3.73,28.4,52.8,79.4,31.7
9,1,149.2,6.96,29.1,56.2,100.0,20.4
2,0,3.5,1.83,25.7,34.8,28.8,56.0
1,0,10.3,2.4,19.7,31.3,32.5,30.8
6,1,0.0,2.06,28.1,23.8,33.8,52.3
6,1,170.7,6.43,28.5,40.8,100.0,22.2
3,0,64.4,2.35,29.9,38.9,29.5,44.5
10,0,97.2,3.68,26.0,49.3,76.0,26.9
7,1,34.8,3.81,27.6,39.1,61.8,31.9
9,1,269.5,8.12,33.1,67.3,100.0,6.4
2,0,24.0,3.42,19.0,37.7,46.4,21.8
10,0,111.3,4.58,28.6,41.0,84.6,29.6
3,0,68.3,3.57,29.3,32.6,75.8,58.0
6,1,258.1,8.32,31.7,62.5,100.0,0.0
6,1,66.7,5.09,37.0,25.5,85.9,73.3
10,0,93.5,2.51,22.7,54.7,57.5,17.4
4,0,44.6,3.21,25.0,30.2,36.2,37.7
3,0,15.5,1.22,26.4,30.3,7.4,48.1
5,0,32.9,1.82,32.7,19.1,26.0,80.5
5,0,70.2,3.24,31.5,36.8,60.0,65.9
3,0,42.8,3.1,30.2,32.2,46.3,63.2
3,0,82.4,2.46,25.0,40.6,47.2,46.6
3,0,10.3,1.4,25.3,26.6,16.2,47.1
6,1,16.2,3.08,28.9,29.3,45.3,45.3
5,0,115.3,3.69,25.0,44.5,82.9,23.4
5,0,99.8,4.01,30.7,39.7,80.5,48.5
9,1,99.2,6.75,30.4,50.4,100.0,19.1
3,0,69.9,3.15,26.7,40.0,71.5,30.1
11,0,26.2,1.58,21.9,39.0,29.0,27.7
10,0,83.8,2.4,22.8,42.0,60.9,28.3
3,0,74.9,2.8,27.1,35.6,45.9,42.6
4,0,106.1,3.06,24.3,46.4,50.8,16.0
3,0,45.9,2.7,26.3,48.4,46.8,35.7
4,0,71.0,3.19,25.5,38.8,56.6,26.4
5,0,69.4,2.61,25.4,41.9,60.2,29.9
2,0,12.0,2.93,20.6,31.2,33.4,28.7
1,0,10.7,1.27,20.6,21.4,9.3,44.6
6,1,185.6,6.34,30.5,49.5,100.0,15.3
9,1,182.6,6.74,31.9,63.8,100.0,20.9
4,0,35.4,2.74,24.8,38.4,43.2,39.4
11,0,23.8,2.74,21.7,44.4,47.1,28.5
5,0,37.8,2.51,26.5,32.7,48.1,61.0
11,0,12.6,2.38,18.8,25.1,43.4,42.2
3,0,60.3,2.31,25.0,33.5,39.7,36.8
7,1,207.6,7.4,30.4,58.8,100.0,7.1
10,0,0.1,2.04,31.7,25.9,35.5,59.3
1,0,24.8,2.9,19.8,37.8,37.0,30.1
12,0,7.6,0.65,17.1,34.8,15.9,31.9
5,0,110.3,3.16,29.3,47.8,77.1,16.3
6,1,143.2,6.06,29.8,45.1,100.0,18.8
8,1,176.2,4.63,31.7,52.6,100.0,19.6
8,1,327.4,9.54,29.5,76.5,100.0,0.0
1,0,11.9,2.37,23.2,31.4,24.2,44.8
11,0,28.6,1.73,18.5,35.1,26.9,30.6
8,1,183.0,6.1,34.5,47.7,100.0,31.3
12,0,19.6,1.25,17.4,48.4,15.1,23.0
6,1,185.4,6.09,30.3,59.2,100.0,9.9
8,1,245.3,7.31,34.5,64.3,100.0,10.9
6,1,127.2,4.83,31.4,40.0,87.5,31.2
11,0,4.2,1.14,25.7,22.9,14.0,59.3
10,0,48.9,2.32,26.3,41.8,44.0,39.2
11,0,16.1,1.65,20.6,40.4,20.4,22.3
7,1,163.0,7.08,35.8,46.5,100.0,37.6
10,0,93.4,3.13,23.2,43.6,62.9,23.4
5,0,113.1,3.97,22.9,41.3,90.4,24.0
6,1,104.9,4.45,29.0,46.9,89.7,35.0
10,0,45.8,2.06,29.0,39.6,44.9,40.7
1,0,0.0,0.48,16.0,33.8,0.0,34.8
9,1,336.3,8.48,32.5,70.6,100.0,0.0
1,0,18.4,1.14,21.3,41.9,10.8,26.2
7,1,216.9,7.15,36.0,50.5,100.0,19.4
6,1,76.8,4.88,33.6,43.5,100.0,44.0
6,1,179.9,5.23,31.9,50.9,100.0,13.0
6,1,219.2,6.75,34.4,53.4,100.0,24.3
6,1,160.5,5.09,32.3,48.4,100.0,39.9
5,0,105.5,3.45,25.8,43.2,74.5,39.4
6,1,358.0,10.51,28.1,86.8,100.0,0.0
7,1,107.1,4.57,29.6,46.8,84.4,39.7
10,0,36.3,2.2,26.9,39.4,22.4,44.1
7,1,112.4,5.82,31.4,42.6,100.0,20.5
8,1,303.7,9.05,25.7,72.7,100.0,0.0
11,0,26.5,1.57,19.5,38.4,28.5,25.6
12,0,13.5,1.87,20.1,33.8,26.3,45.3
2,0,15.4,1.31,21.4,42.5,8.2,25.1
9,1,117.1,5.29,35.1,44.5,100.0,50.1
3,0,99.4,3.8,27.5,42.5,72.7,32.1
3,0,57.5,1.83,24.7,34.2,23.1,27.5
10,0,61.4,2.83,22.5,49.0,40.3,18.7
1,0,21.7,1.86,21.7,36.6,31.1,48.4
11,0,12.9,2.09,17.8,37.0,32.4,27.2
10,0,62.2,3.24,29.2,43.8,63.7,48.7
12,0,15.1,2.09,23.5,30.9,21.9,51.8
9,1,241.2,7.34,27.1,62.9,100.0,0.0
11,0,33.1,2.72,21.4,36.7,32.4,23.3
2,0,21.4,1.4,23.2,28.0,7.8,36.2
11,0,23.8,1.18,22.5,37.1,14.7,48.9
2,0,12.8,0.0,14.8,36.3,0.0,23.6
4,0,46.6,2.39,24.9,34.3,26.0,27.1
2,0,22.2,1.45,16.8,36.4,10.3,32.0
5,0,75.7,3.25,28.3,35.8,56.6,28.8
9,1,70.5,2.93,32.0,30.7,59.2,49.0
4,0,59.2,2.3,20.3,43.9,35.2,22.8
10,0,67.3,3.13,26.2,38.3,57.7,58.2
8,1,140.7,4.9,33.0,44.9,100.0,43.8
8,1,294.1,8.83,31.4,80.8,100.0,0.0
12,0,20.3,1.57,20.4,36.0,22.6,34.0
6,1,285.7,8.4,30.1,71.8,100.0,0.0
5,0,78.7,3.43,24.4,45.9,60.5,38.2
12,0,15.9,2.39,20.0,36.1,46.0,31.5
7,1,107.9,4.91,31.1,42.6,100.0,37.9
8,1,180.9,5.83,32.5,51.2,100.0,19.2
4,0,70.4,2.63,28.7,38.6,57.1,48.2
3,0,24.9,2.38,27.2,29.0,19.4,61.2
3,0,52.2,1.93,29.7,31.6,23.4,37.2
3,0,59.3,2.58,26.1,38.1,42.9,35.8
3,0,83.6,2.94,23.4,34.0,74.1,22.6
9,1,215.5,6.95,32.2,64.1,100.0,12.1
1,0,8.6,1.07,20.3,45.8,18.0,18.6
8,1,216.1,5.91,32.2,57.5,100.0,4.9
12,0,13.0,2.07,16.8,41.8,32.7,32.0
10,0,0.0,2.08,31.5,30.2,24.8,64.0
5,0,54.0,1.5,28.8,28.5,13.2,52.0
1,0,26.9,2.26,19.3,43.2,14.1,28.8
11,0,0.0,2.15,17.7,33.7,37.4,40.2
1,0,16.2,2.18,22.7,45.7,28.4,29.3
9,1,302.1,8.49,28.2,71.8,100.0,0.0
9,1,121.4,4.56,36.7,43.4,95.8,46.1
3,0,70.1,2.95,25.5,39.2,57.4,43.9
9,1,79.6,4.44,35.3,44.7,89.9,51.1
3,0,123.7,4.03,26.5,44.8,92.4,23.4
3,0,67.3,2.74,31.0,41.2,42.9,49.5
10,0,71.5,2.28,25.2,43.7,36.4,45.9
12,0,29.9,2.35,20.0,40.5,34.7,29.1
4,0,91.8,3.62,29.0,41.7,76.8,35.9
12,0,5.4,1.73,21.7,30.1,2.7,58.5
11,0,7.9,1.72,22.8,20.1,18.3,62.7
10,0,86.3,4.23,25.8,47.7,89.3,37.1
2,0,8.1,1.29,20.2,32.6,19.8,33.6
4,0,0.1,2.27,30.1,31.8,34.5,56.4
9,1,175.9,5.78,29.2,54.8,100.0,2.1
12,0,0.0,2.17,21.4,38.9,6.7,44.9
10,0,123.3,4.71,26.5,51.3,100.0,21.6
6,1,193.6,6.4,31.5,41.5,100.0,14.0
3,0,40.1,3.3,27.2,37.3,65.8,54.5
12,0,7.3,1.93,18.0,35.0,15.2,28.6
4,0,7.6,1.13,26.3,35.9,0.0,47.2
5,0,33.7,1.95,27.4,36.1,43.8,34.9
12,0,26.2,2.7,19.7,41.1,35.7,31.8
7,1,351.8,10.29,34.9,73.5,100.0,0.0
4,0,94.0,2.74,29.5,35.9,57.6,42.5
1,0,14.0,1.7,20.7,33.4,27.3,34.0
6,1,146.7,5.76,29.1,39.7,100.0,52.4
12,0,4.5,1.29,17.9,33.4,14.0,23.0
6,1,338.6,10.89,35.9,64.7,100.0,0.0
9,1,165.5,6.15,28.5,44.9,100.0,29.3
4,0,139.8,4.26,27.3,49.7,97.1,13.3
10,0,116.0,4.53,27.9,47.7,77.5,19.1
10,0,12.6,1.53,26.2,30.7,28.6,60.5
8,1,128.7,5.88,28.5,44.0,97.4,34.6
10,0,47.9,1.46,25.0,32.4,30.2,46.3
7,1,173.9,5.9,29.6,50.8,100.0,22.2
5,0,68.0,3.49,25.2,35.9,68.3,31.8
9,1,410.7,11.86,34.3,83.8,100.0,0.0
11,0,3.2,1.1,20.0,26.9,6.7,41.2
11,0,17.5,1.32,18.7,41.2,20.4,33.6
3,0,90.3,3.65,27.3,38.9,69.1,39.8
9,1,179.9,5.92,32.7,52.7,100.0,17.8
1,0,16.2,1.66,19.1,41.6,40.4,34.1
7,1,99.5,5.22,33.3,40.0,89.0,34.0
7,1,188.2,6.14,27.8,60.0,100.0,5.6
5,0,86.9,2.06,29.9,28.8,34.7,40.7
12,0,18.6,1.09,20.0,34.3,7.3,27.5
11,0,21.3,1.93,19.9,42.8,25.8,43.2
1,0,30.5,0.99,18.3,42.5,5.9,11.3
3,0,100.9,3.34,23.9,55.2,77.0,9.5
3,0,72.4,2.11,22.8,51.1,31.2,24.9
11,0,2.1,2.53,18.1,37.3,38.7,26.8
7,1,133.8,6.68,32.5,42.8,100.0,39.8
9,1,163.1,5.33,28.6,46.8,100.0,34.3
10,0,78.3,3.22,23.1,40.9,64.5,33.0
10,0,54.2,2.01,24.7,36.3,41.4,34.3
2,0,4.7,1.41,19.0,32.5,14.7,34.6
2,0,1.9,2.62,19.1,30.4,32.3,42.0
5,0,15.5,1.53,26.7,33.0,22.2,55.5
5,0,62.2,2.57,29.6,44.2,52.1,42.2
9,1,66.8,3.47,34.1,37.4,69.6,59.0
2,0,4.0,2.27,25.0,29.0,15.0,54.2
5,0,57.0,0.68,22.9,45.3,11.2,26.7
3,0,25.9,1.75,24.9,35.7,16.1,38.2
3,0,82.5,3.12,28.7,39.2,63.6,46.6
3,0,94.4,2.99,25.9,43.0,65.4,32.2
3,0,51.9,3.06,29.2,33.5,49.4,33.5
7,1,146.3,6.35,31.5,50.0,100.0,23.0
5,0,87.7,2.41,30.9,39.1,51.8,40.9
6,1,125.0,6.46,33.6,38.2,100.0,44.0
6,1,119.7,4.24,33.7,37.2,96.1,56.9
9,1,272.1,8.92,30.0,68.4,100.0,20.1
11,0,24.7,2.08,19.8,40.0,39.5,9.3
7,1,226.3,6.92,30.2,58.2,100.0,11.5
8,1,251.3,7.48,27.2,60.2,100.0,0.0
9,1,27.7,3.23,34.7,32.7,52.7,65.0
9,1,284.2,8.51,32.9,71.5,100.0,1.1
2,0,19.3,1.33,19.1,27.7,8.6,38.2
12,0,26.1,1.88,23.3,42.0,22.9,32.2
2,0,19.3,1.42,18.4,37.1,17.9,29.1
5,0,71.6,2.2,22.4,43.8,45.7,29.6
8,1,158.8,5.39,33.5,52.7,100.0,33.9
5,0,82.1,2.45,23.8,51.5,46.5,22.7
3,0,59.7,2.44,26.5,42.8,45.9,32.0
12,0,24.5,2.25,20.5,38.5,39.2,54.3
1,0,0.0,1.57,21.0,26.4,14.7,47.8
3,0,52.1,3.73,29.1,24.4,63.4,62.5
12,0,37.5,0.92,21.5,42.9,3.4,24.7
9,1,131.8,5.62,32.4,50.6,100.0,34.8
2,0,12.4,1.75,18.0,33.4,21.3,33.1
10,0,40.9,2.81,27.7,32.6,49.3,34.0
12,0,18.7,2.3,16.2,37.0,35.5,18.5
2,0,6.9,1.54,23.9,29.0,9.3,42.6
5,0,63.9,2.88,23.5,46.2,51.7,22.2
6,1,245.4,7.16,30.1,63.8,100.0,0.0
2,0,7.3,2.01,16.7,36.6,30.9,27.6
3,0,96.0,2.29,25.2,57.6,49.6,29.1
3,0,97.1,3.91,27.0,35.8,66.5,38.1
3,0,104.8,3.58,25.7,47.9,67.4,15.0
5,0,74.6,2.7,29.9,32.1,48.6,41.0
6,1,429.6,11.15,31.6,88.4,100.0,0.0
3,0,104.8,3.5,25.8,45.8,75.7,15.0
4,0,80.7,3.89,26.7,45.0,77.3,34.7
3,0,41.1,4.26,30.0,30.8,68.0,66.4
10,0,66.8,3.57,29.3,34.8,59.5,42.6
3,0,117.1,3.5,24.2,46.8,89.8,20.6
11,0,33.8,2.55,18.3,35.0,35.7,24.4
7,1,293.8,8.98,32.2,71.5,100.0,0.0
10,0,95.9,2.86,27.9,43.5,44.6,35.2
8,1,83.3,3.61,28.4,42.0,65.9,32.4
4,0,86.1,3.18,28.9,39.5,68.4,33.7
8,1,84.4,4.87,28.8,38.7,86.2,27.8
4,0,20.9,0.95,30.3,34.8,21.0,56.8
2,0,17.6,1.42,21.3,40.7,18.5,41.5
4,0,87.3,3.59,24.2,50.8,80.1,27.4
4,0,99.8,3.52,25.7,46.3,64.8,38.2
2,0,20.5,2.76,18.6,44.9,38.2,18.3
1,0,20.8,1.07,20.4,34.7,12.0,41.4
12,0,4.2,2.99,19.5,34.0,46.9,26.8
7,1,171.9,5.22,28.1,59.3,100.0,17.5
5,0,20.3,0.69,23.5,38.4,7.6,52.1
12,0,0.0,1.46,21.4,31.4,18.9,46.2
3,0,94.4,2.71,27.7,36.8,41.6,51.6
5,0,45.1,2.38,27.3,33.9,35.8,41.9
11,0,24.6,1.95,20.7,33.7,23.3,34.3
8,1,265.3,7.89,29.5,74.9,100.0,0.0
5,0,49.6,1.99,27.5,39.3,36.7,43.0
4,0,89.5,3.55,33.3,32.9,62.3,56.3
1,0,7.7,1.46,22.9,27.6,0.0,47.4
2,0,0.0,2.16,19.3,30.7,24.7,34.3
2,0,16.4,1.72,18.7,34.7,13.7,27.6
10,0,54.5,2.01,19.8,41.5,39.2,26.4
8,1,146.1,4.61,33.7,50.6,100.0,32.7
6,1,332.1,9.24,33.0,68.6,100.0,0.0
10,0,19.6,1.13,25.6,43.9,8.3,24.8
2,0,19.2,1.07,16.4,35.0,14.0,21.2
3,0,37.2,2.56,24.1,29.2,28.0,33.1
5,0,100.0,2.43,28.1,50.9,58.7,21.7
12,0,18.3,2.71,19.8,43.5,51.0,24.1
8,1,209.2,6.98,32.7,54.3,100.0,18.7
11,0,4.6,1.57,20.2,36.4,11.8,30.2
3,0,44.7,1.77,29.4,35.2,9.4,68.1
11,0,25.2,2.46,20.9,37.7,44.3,23.0
1,0,34.5,2.19,22.1,31.0,48.6,48.5
3,0,85.9,2.81,21.8,33.0,66.8,27.8
7,1,110.9,5.04,27.9,40.1,96.8,28.7
1,0,18.7,0.86,19.1,46.6,1.5,28.5
11,0,41.7,1.35,22.7,47.4,29.5,24.1
11,0,16.1,1.15,24.7,31.3,10.1,40.7
7,1,292.6,8.76,30.6,64.6,100.0,9.7
4,0,45.6,2.41,25.5,37.8,42.5,22.4
2,0,14.5,2.42,15.1,42.3,37.2,16.7
8,1,227.7,6.7,33.2,60.6,100.0,15.1
7,1,210.6,7.26,29.6,45.3,100.0,30.4
10,0,44.7,2.33,34.4,45.0,36.0,51.5
8,1,117.7,4.49,29.2,50.0,84.6,50.0
2,0,25.9,2.25,25.3,32.7,12.8,52.1
2,0,28.1,2.02,21.9,33.1,26.4,19.0
10,0,119.9,3.52,24.4,53.4,67.0,4.0
2,0,34.8,2.22,20.6,41.2,39.2,30.3
12,0,16.5,1.75,21.9,35.4,20.3,29.0
2,0,11.6,1.64,19.4,38.5,19.1,35.7
9,1,284.0,8.13,33.1,65.6,100.0,0.0
12,0,22.8,1.17,22.0,37.8,17.4,26.2
6,1,104.4,4.83,32.5,43.3,93.5,35.0
1,0,3.6,1.09,20.0,36.3,22.8,42.0
11,0,20.4,1.3,17.1,40.9,22.7,6.9
3,0,64.1,2.64,26.8,45.1,45.7,43.3
7,1,178.0,6.7,31.4,43.6,100.0,37.8
12,0,26.8,2.15,15.3,37.8,38.7,17.8
9,1,238.4,7.15,31.4,60.8,100.0,0.0
1,0,29.6,1.75,19.8,35.0,16.0,36.2
10,0,6.3,2.01,23.8,30.0,31.8,43.7
2,0,17.8,0.42,19.2,43.8,11.3,13.9
9,1,233.5,7.85,30.2,60.1,100.0,21.9
8,1,62.5,2.82,35.8,21.6,58.5,64.5
4,0,48.4,1.62,27.6,33.1,41.7,35.6
6,1,115.3,4.7,33.6,40.7,100.0,47.6
2,0,15.2,3.11,19.7,36.7,50.3,32.0
12,0,32.9,3.16,15.3,45.5,51.9,26.0
3,0,136.7,4.66,28.7,49.9,83.5,21.8
4,0,43.1,2.58,25.4,35.5,42.2,38.7
7,1,220.5,5.99,30.2,53.0,100.0,16.1
9,1,223.0,7.25,28.4,58.6,100.0,6.8
7,1,209.8,6.57,31.2,53.4,100.0,18.8
7,1,210.7,6.42,33.7,53.3,100.0,24.5
7,1,203.4,6.86,33.3,57.3,100.0,21.2
11,0,33.6,1.89,24.0,37.9,20.6,35.0
5,0,106.4,4.15,31.3,45.0,84.2,45.3
10,0,35.0,1.04,21.9,35.8,16.7,32.1
10,0,96.3,3.47,24.0,52.8,79.9,25.1
12,0,24.8,1.47,15.5,44.7,35.3,27.3
11,0,18.5,1.62,21.6,36.1,18.2,31.2
10,0,107.3,3.83,25.3,48.9,79.7,41.7
3,0,76.2,2.35,25.8,37.4,45.6,30.6
10,0,76.6,3.13,26.5,29.8,61.2,37.4
9,1,189.3,6.36,32.0,49.8,100.0,28.6
4,0,3.4,1.17,23.3,35.6,21.9,46.5
9,1,173.8,5.89,27.9,54.2,100.0,15.0
4,0,47.9,2.37,27.0,34.9,42.3,51.5
7,1,88.6,4.01,34.0,31.9,78.2,58.4
10,0,117.3,3.85,26.9,36.3,75.2,50.0
3,0,86.6,3.07,25.0,50.1,43.4,23.8
5,0,69.0,2.51,21.6,42.0,46.2,18.2
10,0,51.4,3.48,29.4,32.1,53.2,47.3
6,1,202.8,7.01,29.2,53.7,100.0,17.1
12,0,25.9,1.79,17.1,46.5,30.9,22.4
1,0,5.9,1.71,15.7,42.7,16.0,22.6
9,1,179.6,5.68,27.4,50.2,100.0,8.6
10,0,98.6,3.21,24.6,50.9,70.9,29.7
12,0,0.0,1.31,19.4,33.8,17.6,51.8
2,0,14.4,1.04,17.0,35.5,8.1,27.8
12,0,10.3,1.94,20.5,33.7,29.8,51.6
5,0,65.6,2.51,26.4,34.8,41.5,48.0
5,0,53.4,2.36,32.6,25.4,45.8,80.8
5,0,74.5,2.65,22.7,46.9,59.2,27.0
8,1,328.1,11.04,31.4,73.0,100.0,0.0
8,1,155.1,5.4,31.4,51.2,100.0,34.0
6,1,202.5,5.51,28.4,59.1,100.0,4.5
1,0,36.9,1.28,20.2,42.1,26.9,30.0
12,0,8.9,2.13,21.9,23.6,15.6,58.2
3,0,129.9,4.9,27.2,43.4,87.1,33.9
2,0,15.1,1.39,23.5,36.3,18.2,40.9
8,1,317.2,9.81,25.6,70.8,100.0,0.0
5,0,94.8,3.84,24.9,46.2,73.2,31.5
8,1,203.6,6.66,34.7,45.8,100.0,36.7
11,0,14.3,1.63,22.3,34.4,19.5,46.0
2,0,8.1,1.77,21.4,42.2,32.7,36.1
4,0,72.5,3.48,30.1,40.7,79.0,37.4
7,1,249.1,7.92,26.2,57.1,100.0,0.0
10,0,69.6,2.49,29.0,41.5,37.1,45.2
8,1,155.6,5.71,33.7,55.5,100.0,35.7
5,0,61.7,3.92,25.4,53.0,86.7,32.3
8,1,256.4,7.98,37.6,60.8,100.0,13.4
12,0,28.5,2.59,20.5,31.1,45.7,35.1
6,1,128.6,5.6,25.5,51.1,100.0,8.9
11,0,7.6,1.82,21.0,42.4,24.7,21.4
10,0,82.5,3.22,25.2,41.3,52.0,32.0
4,0,120.4,4.45,29.9,49.3,91.6,41.3
3,0,107.8,4.09,28.4,39.3,79.6,36.7
10,0,28.7,2.23,25.5,35.8,38.5,59.2
3,0,61.3,2.31,30.8,22.1,51.1,58.9
5,0,39.3,2.52,29.3,27.7,35.4,56.8
3,0,61.2,2.68,24.9,39.2,31.8,27.5
8,1,303.5,8.59,30.6,69.2,100.0,0.0
4,0,23.1,3.57,28.3,24.3,56.4,49.4
8,1,55.3,2.88,30.1,31.7,50.3,40.5
12,0,5.9,2.19,19.2,37.2,28.4,23.1
10,0,79.5,2.57,27.1,39.8,60.8,37.7
12,0,21.8,2.02,17.3,39.7,30.8,18.4
1,0,19.8,3.44,14.4,45.1,55.5,10.4
6,1,270.5,7.53,31.6,63.6,100.0,4.9
3,0,11.8,1.3,22.0,40.9,1.6,22.8
12,0,28.1,2.05,17.5,35.3,32.8,27.5
9,1,156.0,5.31,26.6,61.8,100.0,15.8
4,0,94.1,3.91,22.9,51.4,69.8,24.9
7,1,78.1,3.94,32.1,34.3,71.6,56.2
8,1,180.4,6.7,30.4,51.3,100.0,20.8
6,1,198.2,5.87,30.4,56.5,100.0,9.7
6,1,269.0,7.0,27.7,71.2,100.0,0.0
1,0,0.0,1.36,18.4,40.8,18.0,42.3
6,1,182.4,5.41,31.9,45.1,100.0,30.7
5,0,34.2,3.09,26.9,35.8,45.4,45.3
10,0,86.7,2.32,29.1,29.2,35.9,52.2
11,0,23.5,1.35,22.4,34.7,15.7,39.1
10,0,112.5,4.0,26.4,53.0,90.5,23.0
1,0,9.1,1.33,15.4,32.0,15.0,25.3
11,0,25.2,1.09,18.1,31.3,9.6,28.0
5,0,114.9,5.02,26.8,46.9,100.0,33.9
5,0,15.8,1.21,25.1,39.3,25.1,26.9
12,0,21.7,1.82,17.4,41.0,30.3,27.3
11,0,25.5,1.89,20.2,28.2,27.1,34.2
1,0,12.2,2.17,26.1,22.5,31.7,41.7
5,0,30.0,2.38,25.8,34.4,34.9,37.6
9,1,252.6,7.26,31.0,57.2,100.0,7.2
7,1,87.6,4.26,27.7,41.7,77.1,36.7
4,0,64.1,2.65,30.1,36.5,34.6,54.2
7,1,176.9,6.69,33.2,47.5,100.0,36.9
11,0,22.9,1.26,22.0,44.9,20.3,18.4
3,0,49.3,3.7,30.4,36.0,61.1,54.5
9,1,127.3,4.79,29.9,51.2,100.0,33.9
9,1,187.6,6.45,30.2,58.6,100.0,16.4
11,0,26.1,1.33,24.3,33.7,2.3,47.1
4,0,145.5,3.63,28.6,48.0,74.9,9.2
3,0,20.3,1.38,21.5,34.4,4.3,29.4
7,1,204.3,6.2,32.1,58.3,100.0,27.4
